transaction_id,sender_account,receiver_account,amount,transaction_type,location,device_id,ip_address,is_suspicious
471,4,163,73239.45,Wallet Transfer,Delhi,f8693de8-5ea3-4ae6-b167-7b03eedb7e0a,130.231.118.39,False
472,65,174,75892.79,Bank Transfer,London,d17e90a4-0c15-4664-909e-38823e5385aa,142.133.89.249,False
473,6,179,8626.15,Card Payment,Dubai,fa2113ae-5219-46eb-ad90-20cf92a9f97a,29.117.250.85,False
474,56,158,23015.55,Card Payment,Delhi,47f02982-a3f8-4333-8a81-193f230bc2d1,55.145.148.18,False
475,71,39,3790.38,Wallet Transfer,Delhi,66a85040-1ffa-4741-9a4b-5b6b196cf8e0,9.177.241.43,False
476,175,162,45591.42,Wallet Transfer,Mumbai,d93de0ce-1645-4269-bb0c-c5a71ff0cb08,185.193.175.90,False
477,24,35,97295.35,UPI,Dubai,10cd4f33-1f7f-4a66-aaf8-bf4d26897e09,141.4.125.142,False
478,11,153,11531.52,Card Payment,New York,1a2c6568-e1ff-4462-a970-1e3d093fa93f,206.60.79.166,False
479,82,39,28947.01,UPI,London,02710b8b-1794-4827-9475-1d910b8d2838,196.190.215.246,False
480,166,97,96752.24,Wallet Transfer,Dubai,fe68c724-0513-49d8-9723-3cd0dcbcd8c7,187.242.143.169,False
481,162,164,53998.82,Bank Transfer,Delhi,25fd1f08-f491-4b4e-8f59-629fb1da94a3,84.14.23.249,False
482,96,41,43165.75,Bank Transfer,Mumbai,45bca6ee-bfed-4cb9-af37-e62d78f29ca9,2.164.194.63,False
483,137,38,95888.69,Bank Transfer,Dubai,5c1b9f5d-a290-4232-b44d-bd3967b17037,92.47.210.105,False
484,117,132,14310.94,Wallet Transfer,New York,522d5d52-7cdb-48cf-8b5a-cf2ab2c3d787,104.170.140.37,False
485,139,131,61376.95,UPI,Singapore,c2ad7773-0024-4f8c-a342-2d731e45224b,194.141.255.227,False
486,28,84,53166.11,Card Payment,London,1c45f64d-dac5-401d-9aaa-4aa064158d3d,58.115.186.229,False
487,126,185,98538.13,Card Payment,Dubai,426bafef-4742-4fff-bba5-fcd78299cb00,110.55.253.215,False
488,166,73,37588.98,Card Payment,New York,87bc8023-4694-4713-a1ee-e76ebb996026,85.248.253.230,False
489,153,51,20138.57,Bank Transfer,Mumbai,401d3bd7-0ee7-4e8b-9f7b-ed1998d363dc,19.148.1.62,False
490,96,141,2769.31,Card Payment,Mumbai,ec6b32ad-c24d-4b7f-b9ca-d9db82f07379,50.247.222.114,False
491,154,104,5310.41,Card Payment,New York,012ed0c5-1caf-4ba1-a3fc-825bb63bd8eb,200.26.233.147,False
492,81,66,90281.85,UPI,Delhi,8101b77c-9015-4627-b549-6373277f0ba0,212.38.148.210,False
493,10,92,57756.24,Wallet Transfer,Mumbai,16d5d0fc-f82c-425b-a1ee-e35612fc7fdd,130.193.218.145,False
494,7,85,95005.04,Bank Transfer,Dubai,7a3f52ba-8057-4cb3-8fa0-744cfea9bc89,158.72.175.100,False
495,133,45,90614.73,Wallet Transfer,Dubai,9c7f9b02-fbba-4b6b-a292-0b33f104cc94,85.61.225.190,False
496,57,189,22713.36,Wallet Transfer,Mumbai,b4fae40c-f50e-4165-8a6d-ec022ec03667,130.159.60.19,False
497,191,158,16636.98,UPI,Delhi,e6d27428-028b-4662-a79f-dcb1145b4337,26.60.9.29,False
498,26,90,26865.14,Bank Transfer,Mumbai,871ceb67-e562-4179-9da8-dee30da30879,109.65.204.52,False
499,93,72,52752.59,Bank Transfer,London,d1dba922-afde-4f37-91e5-23ddec682170,53.207.203.101,False
500,16,143,97639.73,Card Payment,Dubai,941ec8d2-df54-4df3-8b23-6c29f5924f6e,107.68.82.153,False
501,92,166,360968.24,Card Payment,London,66def407-5e75-4f7e-ae8c-3020f9cd2ca8,152.66.114.119,True
502,41,188,41497.93,Card Payment,Delhi,f9e3b86a-3389-402b-98ed-4bceb0a58a54,38.113.237.103,False
503,114,2,19991.71,Bank Transfer,New York,b20ffb6f-d7ab-4422-91e3-170cb4fc8c79,190.98.19.180,False
504,73,42,42219.78,UPI,Mumbai,1e00146f-0d7b-4ea6-9c80-56e1335b95b2,114.187.92.185,False
505,57,92,54857.67,Card Payment,London,c7e76c9a-dfd5-4551-ada5-8fac8a1e8d39,222.156.140.168,False
506,104,180,2320.94,Wallet Transfer,Dubai,4e004dc5-45ed-4bc5-970f-05781ef93d0c,126.6.72.186,False
507,158,28,38715.86,Card Payment,Dubai,6e3f1e07-efc5-43b9-ba96-30df5fafed1a,178.131.213.37,False
508,182,20,39058.31,UPI,Mumbai,6f2dc1e6-5921-4da8-8a8c-07571070fcb0,7.169.240.75,False
509,36,79,3889.08,UPI,New York,280ca611-520d-4b53-9fab-c39ec81ba926,104.221.200.9,False
510,96,84,34588.75,UPI,Singapore,10919521-4432-45c4-8175-dd4f89a2d902,151.53.53.252,False
511,129,54,68917.9,UPI,Dubai,0bbe143a-c509-46f4-bab1-ff64414ca42c,65.220.202.122,False
512,186,165,27956.22,Wallet Transfer,Delhi,6e14df74-b0de-4259-8bc4-3c0ec617f9b4,83.39.14.31,False
513,180,182,89697.64,Wallet Transfer,London,3eac6152-2c30-4e38-9e55-ec6fc3622286,211.50.19.74,False
514,61,58,69642.26,Card Payment,Mumbai,a382a79b-6090-4efd-a5d6-c32a348b3972,199.223.249.103,False
515,18,162,14676.45,UPI,Dubai,0f28989d-27cd-4ec7-9c8e-d0c08208780f,136.46.47.22,False
516,21,99,13352.41,Wallet Transfer,New York,db0351da-1cad-4810-ae1f-b6eae9ba13dc,158.72.77.231,False
517,38,167,73213.7,UPI,Dubai,b075ae26-d383-448c-8684-ea926287b59e,17.137.149.9,False
518,144,10,12320.95,Bank Transfer,Dubai,77ce77a5-4162-4881-96a5-f937bf90ca5c,98.246.74.23,False
519,76,104,11036.11,UPI,New York,4b9707ce-7108-4670-b76d-25f227150b87,174.52.202.185,False
520,34,38,48123.84,Wallet Transfer,Mumbai,e6574204-3a5c-4fcf-8691-54472dc755aa,195.143.119.124,False
521,32,102,63511.75,Card Payment,Singapore,d1440da1-f0e8-4249-b7a9-1f2a18690151,175.250.73.36,False
522,147,125,46663.03,Bank Transfer,Delhi,aa1112d8-3141-4ecd-b614-3baf07086eec,153.126.3.158,False
523,68,67,673422.42,Wallet Transfer,London,79f581e1-d4d5-40d5-a92b-06107ed93157,65.106.184.3,True
524,62,178,80953.08,Wallet Transfer,Dubai,33e47811-b279-400e-9696-f0928370e06c,222.172.65.85,False
525,113,41,62627.43,Bank Transfer,Dubai,0f8597da-d168-493d-b2db-896e333872f1,168.160.47.33,False
526,10,125,91516.83,Wallet Transfer,Mumbai,5ca656c4-983f-4d6f-a45f-385317f3f2f4,30.167.22.202,False
527,158,111,91170.98,UPI,New York,c314bbbe-9e0e-416f-ad6b-f601e502df2f,10.192.202.61,False
528,140,125,4927.19,UPI,Mumbai,fda22cb7-5ba6-42ef-8e89-e55a1586420c,209.169.234.204,False
529,133,45,6667.87,Bank Transfer,Dubai,bd95c66f-c788-47ce-b856-172f37b1d976,37.16.53.60,False
530,160,26,86190.77,Wallet Transfer,Singapore,643cb2ca-024f-4ea5-ae29-09d7badeeef6,174.65.67.183,False
531,4,23,54402.97,Card Payment,New York,682bbcaf-2a40-4501-9408-265b933a3136,150.59.69.209,False
532,121,103,46092.52,UPI,Singapore,b9dfde8e-859c-42d7-ac40-9e36057c3c44,164.83.61.174,False
533,12,8,58163.29,Wallet Transfer,Delhi,05002837-ed94-4425-bf42-24f21d1f1cc2,11.234.248.99,False
534,67,2,82603.54,Wallet Transfer,Dubai,cb3dd728-af21-478e-9e11-09a8c074718d,110.82.76.17,False
535,162,1,76135.61,Wallet Transfer,London,a7479e01-db38-490f-ab37-b84d74251e7b,96.248.38.74,False
536,106,5,9178.56,UPI,New York,8ca0972e-b47a-4579-8680-5dc27392f3e2,6.162.253.185,False
537,117,45,982946.25,Wallet Transfer,Mumbai,a1323f0b-19f3-432b-8439-d165ecaa404b,121.138.243.17,True
538,82,181,10200.69,Card Payment,Dubai,2748690c-8d11-4540-bb96-5acc3bed9365,199.62.86.127,False
539,95,155,86873.37,Card Payment,Mumbai,94a3f52a-5e7b-4c9b-b6f2-9c7b852910c4,41.170.125.210,False
540,144,174,28283.4,Wallet Transfer,Dubai,b8fa4669-a211-4cf5-92ae-524151794ff8,11.64.5.119,False
541,132,184,28447.96,UPI,Delhi,5ea37ef1-e709-4932-bbce-33b2a915e361,213.124.145.22,False
542,186,125,89939.43,Wallet Transfer,New York,d32d693d-3701-40ef-9f9a-9ce19dee37a9,3.95.240.182,False
543,13,117,80293.37,UPI,Mumbai,7954c750-4f20-4310-bfff-610cd41d332f,3.60.95.125,False
544,54,98,69980.61,UPI,Dubai,51aae68d-73be-4792-9ebf-10c95e9b9b7a,41.122.38.217,False
545,156,6,68442.41,Card Payment,Mumbai,7bc5a8ea-ddec-4815-8f01-9fc54b20e14c,178.217.143.76,False
546,72,128,11103.84,Card Payment,London,ec77ca92-b8e1-412b-bd54-0ca4c906cff6,27.49.132.161,False
547,183,181,49315.01,Bank Transfer,Delhi,23e93a8c-1d4d-47f8-bedc-ece3dff01ce3,67.44.50.139,False
548,119,45,16512.69,Bank Transfer,Delhi,547ac5ee-700c-47a3-bf52-40f731249e84,217.192.145.234,False
549,162,182,3280.97,Wallet Transfer,New York,da479793-40c0-46b8-a358-77561d6d871f,220.189.60.216,False
550,181,10,40223.08,Bank Transfer,Delhi,bb37ff55-b7b8-495f-86bd-2f2d701af761,101.77.225.8,False
551,72,129,64939.02,UPI,New York,7538bea9-09b9-4cef-8cf4-5fcb7dac8531,98.19.249.66,False
552,191,189,86178.72,Card Payment,London,07a9c0c0-23c3-43e2-83eb-808f15399088,1.75.122.19,False
553,137,36,45939.91,Card Payment,New York,e48a5d48-ffd1-4b00-ba98-6d454c9923e3,209.74.202.112,False
554,183,151,77411.44,Wallet Transfer,Singapore,78771485-f7a6-4454-8f65-b86ebd54dc73,207.173.142.104,False
555,145,155,83893.03,Bank Transfer,London,7fd21821-d590-42b6-b349-960281f1c4ef,84.106.72.125,False
556,3,112,35377.78,Bank Transfer,Dubai,9264d34e-66eb-401b-afe9-14803f156e22,66.215.236.62,False
557,96,104,19043.24,Bank Transfer,Delhi,d5209755-fe1c-4e86-9a46-25231b729b88,78.157.59.169,False
558,185,188,19838.28,Bank Transfer,London,cc372015-ee2b-4f1b-9b6d-2cdf17d0a313,64.87.177.116,False
559,56,39,33002.9,Bank Transfer,Mumbai,065bf78b-6889-401c-9fa3-1d48f217bf96,110.56.128.139,False
560,17,140,33400.37,Bank Transfer,Delhi,d886a61f-47fa-4d74-9fcb-b4e1cefdf7b1,135.146.155.232,False
561,54,107,33481.71,Card Payment,London,6a02e449-2e43-4210-a32c-7a26af059db7,147.217.223.29,False
562,151,178,95602.48,Wallet Transfer,Mumbai,f4ffcadf-e066-4eb3-b4b2-8507935b523a,145.140.175.156,False
563,57,155,75141.38,Card Payment,Dubai,ec586d56-e329-411a-a828-d0453aa2043e,125.212.249.223,False
564,167,58,91696.43,Bank Transfer,London,1fd83a61-5761-4414-8626-470e0f5bf9e4,216.151.89.30,False
565,167,119,21964.48,Wallet Transfer,New York,c8ca642e-a4af-417e-89d3-fe69ee128d8e,49.117.98.203,False
566,49,8,11781.37,UPI,Mumbai,1eb03bc4-283f-4276-b3d4-acd2620ba289,193.243.117.74,False
567,126,89,26259.6,UPI,Mumbai,154fc07e-68ea-48d8-9302-6e82b83a5f17,32.53.92.58,False
568,42,177,29772.17,Wallet Transfer,New York,d203abdc-41cd-4153-b072-bcfd78070e83,80.156.182.156,False
569,134,89,410303.52,Card Payment,Singapore,232539f2-4996-4a7a-a466-c12511c7bf81,108.242.104.197,True
570,25,37,55321.38,Card Payment,Singapore,3e2c6e8e-aab3-48bf-87a1-900519be34a3,52.142.52.238,False
571,86,8,34785.72,Wallet Transfer,Dubai,dfa47ef0-4bd1-4d06-a92e-d34a9247a8f6,42.189.102.247,False
572,95,20,66126.07,Card Payment,Singapore,35db1b12-eae3-4bff-94d3-2ef6139161a0,159.149.125.111,False
573,54,26,527194.31,Wallet Transfer,Delhi,a3828e41-74b9-45d4-b011-92fb4011cb32,36.172.111.187,True
574,121,68,80072.42,Wallet Transfer,New York,db18be7a-a213-4013-a4d3-3c27825afba7,213.79.203.30,False
575,118,139,87469.58,Card Payment,London,1f7f705f-f071-4418-89c2-6407bb8985e9,38.93.60.19,False
576,107,28,1125.37,Bank Transfer,Dubai,f4d6db0f-e57d-425f-adff-03b462154644,177.44.215.83,False
577,160,36,48946.65,UPI,New York,e3175525-58a6-44bf-a27a-81f88e1ed874,173.207.17.105,False
578,82,37,61185.84,Card Payment,Singapore,9fb9bb33-a924-4214-93ea-798af0778dee,45.87.12.84,False
579,20,147,98868.07,Wallet Transfer,Delhi,5aa24b6b-ae96-4fc9-a3b5-814a76ff6682,197.59.87.128,False
580,16,153,18172.81,Card Payment,London,242d9fdd-5d6b-4016-aee1-421fe159c24b,29.187.107.190,False
581,87,182,85960.84,Wallet Transfer,New York,42408de0-f702-4dc0-a92c-8b409b5c64c8,180.68.161.108,False
582,171,68,53043.86,Wallet Transfer,Delhi,caa95cf9-9e79-48b4-9ac0-8337e0243be1,78.122.225.217,False
583,123,186,32724.5,Bank Transfer,Delhi,348cc84f-3254-4446-a9fb-549b12d83b51,118.90.8.83,False
584,188,56,5273.35,Bank Transfer,London,7d4f1675-2508-4b39-ab40-edba00b928fb,200.71.196.201,False
585,56,99,7143.55,Card Payment,Mumbai,73604778-da89-40fc-b72e-cf734d133978,222.171.59.69,False
586,106,3,52179.89,Wallet Transfer,Delhi,13340899-54d8-4512-ae99-1c17e3314bdb,41.17.180.39,False
587,113,127,922935.49,Bank Transfer,London,0a766f63-d0a3-4560-8d77-4774786e8b46,15.18.18.75,True
588,169,49,16898.42,Wallet Transfer,Dubai,a29e9fd4-33a4-42c4-be10-3c455d218763,158.91.239.44,False
589,19,117,27464.98,Wallet Transfer,London,9d60ef3b-2f3d-4a6b-9710-e9f97e83e448,69.69.93.48,False
590,92,50,27695.25,Bank Transfer,Mumbai,875a1e6e-7a58-4126-a090-45c9d67e8e73,55.158.114.186,False
591,170,38,3089.47,Wallet Transfer,Mumbai,aca3215c-e5ca-4944-91bf-6a44fcfd4b8d,57.11.238.7,False
592,111,21,68019.26,UPI,Singapore,f494579e-9efa-4bd4-9ae7-ce163a62637a,95.130.0.69,False
593,69,73,2706.0,Card Payment,Mumbai,48440c23-9e9e-4a68-ab38-29aaf67339ce,132.121.54.102,False
594,181,49,98988.13,Bank Transfer,London,cce5f85c-cb17-49e1-ad60-1489a928e818,179.203.85.247,False
595,71,83,7343.41,Bank Transfer,Dubai,d3bdaaec-4aa1-4cbe-84eb-e5639f4c804c,197.64.150.216,False
596,71,149,79042.5,Wallet Transfer,Delhi,cf051990-79d4-4efa-b780-c8e9abc24aaa,38.40.64.3,False
597,81,186,6777.83,UPI,Singapore,12a38dc9-ec5f-4281-86b5-6e2c275bd021,3.214.230.23,False
598,59,176,520675.51,UPI,New York,9eaf29a2-6137-44d1-9690-0529f50ec928,92.41.84.202,True
599,163,57,31667.3,Card Payment,New York,25f45019-7941-4738-81c7-03699e76fe1b,132.186.66.230,False
600,141,87,28046.03,UPI,Delhi,ed5d5a75-a291-447e-bacf-7637001979a9,118.35.195.27,False
601,96,137,2522.06,Bank Transfer,New York,9a1a40ff-87db-48bf-adcf-18e784b4ff7d,52.165.144.204,False
602,108,50,91847.88,Card Payment,New York,a667ef3f-2d8e-4535-95cb-8b52d2cabe7a,52.251.61.101,False
603,157,81,83548.33,UPI,Dubai,c54250ce-412c-41ec-b1f0-4d643a5aa388,66.223.89.105,False
604,159,154,43579.78,Card Payment,New York,0bd6c52b-0d58-445b-91dd-3a004e612e71,117.70.206.18,False
605,166,43,676172.85,Wallet Transfer,New York,3aefe6af-62be-494b-bc04-080c7c22c04f,166.21.83.244,True
606,70,169,54771.14,Wallet Transfer,New York,7d2f2791-c69a-4fa0-8a1b-d156c996ce88,44.23.52.53,False
607,132,113,58599.05,Wallet Transfer,Singapore,908e1edd-2c9f-4f70-b6a9-cf97aed3a1bf,203.16.72.132,False
608,141,59,28462.21,Bank Transfer,Dubai,06f6230d-b104-4c99-a16b-7b152461c6f6,164.36.217.171,False
609,167,84,91072.75,UPI,Delhi,c8e425d0-a057-4207-b9be-1fc26a4bff83,44.129.251.132,False
610,37,54,58075.48,UPI,Mumbai,b47d321b-bf47-4324-bf00-aa2466ea73fb,196.78.148.172,False
611,16,63,37492.51,Card Payment,Singapore,aac219f2-5ec2-4151-a455-d54dcf30aae0,116.35.47.234,False
612,112,152,56273.94,UPI,Delhi,8a7ceb73-0f2e-44ef-8f10-9df72542a54b,156.228.28.164,False
613,158,98,44853.39,Wallet Transfer,New York,a1653240-5ab4-42c4-a30c-8ffaf0bad2ef,157.199.5.79,False
614,69,70,71671.4,Bank Transfer,Singapore,99dc12f6-7f89-4a24-939d-6530cf41be17,57.173.95.80,False
615,162,118,47974.69,UPI,New York,2ba5569f-4f41-46e7-9ba2-88ce3f422ca7,58.78.93.70,False
616,109,78,48845.17,Card Payment,Dubai,3c4998c3-b78d-482a-8e48-106af45c43ed,117.35.97.9,False
617,137,118,48641.8,Card Payment,New York,fe1a1787-dd34-43a2-a7e4-b2844d6181b7,71.155.13.143,False
618,19,148,41760.83,Card Payment,Mumbai,e84024cf-0e75-4323-b981-e0a5c2acccb4,213.150.68.189,False
619,178,155,39966.41,UPI,New York,d45d239e-07b2-4df5-b8b6-2b1b6cbf4437,121.123.170.190,False
620,143,164,16700.01,Card Payment,Mumbai,03fc2c8a-94bc-47ed-8ff9-e2a23db5f9f0,69.103.70.107,False
621,172,90,239556.78,Bank Transfer,London,af259dc5-5c41-4dca-afe3-5bc4f92a6bd4,86.135.180.38,True
622,28,181,4334.89,Bank Transfer,London,7f9ef2bb-3c93-48b7-a57a-73ab8bb5b029,183.253.22.85,False
623,59,94,67812.54,UPI,London,7deb1994-0a96-454e-95ea-d47609f68a96,121.249.90.38,False
624,148,110,92460.75,UPI,Mumbai,fdb3909d-9718-414b-b891-69963a318164,31.108.141.16,False
625,141,11,26986.52,Bank Transfer,Delhi,220f72ff-8cae-47d0-89ab-47ecbee1647e,46.165.168.19,False
626,144,63,402156.47,UPI,London,ee4b37d4-ee49-460b-a1c0-a9a12f9b0980,212.209.53.116,True
627,176,30,4368.12,Wallet Transfer,London,fd161000-bd51-4a67-b4f3-567dce472449,45.14.124.84,False
628,131,52,46663.24,Bank Transfer,Delhi,4f965928-ee9b-44bb-9dc6-a4b6f2115870,37.230.254.17,False
629,132,67,62784.64,UPI,Mumbai,1b6b8d5b-aab3-45f5-b574-f9191b995fb1,201.43.183.170,False
630,75,18,37010.54,Card Payment,Delhi,cc63ea34-c6f7-4eac-a4af-0ac15e60d02a,8.221.198.124,False
631,102,93,67415.19,Card Payment,London,6fdf8e87-940d-4400-b316-4481c9846a4e,189.178.177.133,False
632,33,79,92027.95,UPI,Mumbai,a4056d3c-6d73-4671-93f8-1ea86e5a05bf,125.19.68.157,False
633,56,103,635652.42,Wallet Transfer,Mumbai,4bac8fc4-781f-4d71-ac51-f6609bb6c2dd,172.79.166.65,True
634,182,95,42592.45,Bank Transfer,Singapore,0931213c-19c4-48a0-b180-d81589654946,74.219.157.199,False
635,94,106,89601.55,Wallet Transfer,Delhi,e7b09ce8-bdc9-47f8-aba7-efa3de8064f0,187.81.65.228,False
636,98,121,93598.59,Bank Transfer,London,96f8cbd1-bb8b-4837-a696-6b1506224292,58.98.120.68,False
637,161,125,46318.57,UPI,Mumbai,ab79e91b-4139-4b4b-9eaf-2cdca18e3dd1,106.169.5.76,False
638,151,95,34799.8,Wallet Transfer,New York,2b78faf4-005c-4f53-9c01-953191e91d10,49.69.60.120,False
639,174,41,51501.14,UPI,Mumbai,2fa2fe9a-97c7-424e-aa24-624dad597d63,193.120.252.3,False
640,103,178,34318.75,Card Payment,Mumbai,b2bb4e0d-7404-470f-84da-f81158a8cbf0,186.233.144.92,False
641,22,90,72132.97,UPI,Mumbai,9d8883d4-85f8-4328-af3e-c04fec8d3e02,136.77.89.210,False
642,26,150,71371.96,Bank Transfer,Mumbai,b5167c17-3fd2-405f-b460-e0402c919e8e,36.10.96.116,False
643,19,45,82064.56,Card Payment,London,9cfc9b16-38d3-4468-aa0a-15f75ef34d0d,173.237.235.235,False
644,134,83,62613.79,Card Payment,Mumbai,bcf2cbc8-d195-41f0-9c4c-ee5a749f07b1,207.135.27.239,False
645,35,131,59204.96,UPI,New York,fbfa2c27-222c-4768-b601-a22c638484d6,39.235.92.210,False
646,108,188,7005.92,UPI,New York,f48c1614-f78e-4683-9d66-ac8e55b5769e,115.104.173.241,False
647,63,22,91057.25,UPI,New York,84bf8732-7bac-4b55-b916-3119544cb2a9,128.239.20.217,False
648,84,146,51889.63,UPI,Singapore,070b2a6c-bda8-4f60-899a-f47cc831b134,176.253.123.152,False
649,57,174,3053.61,Wallet Transfer,Delhi,6db57492-9221-46d9-b52e-8318a56efbb9,51.77.232.225,False
650,102,173,87499.77,Wallet Transfer,Delhi,e424decc-fce2-4fd3-8def-469e63ad2b50,223.43.60.249,False
651,85,33,30140.4,Bank Transfer,London,1196b138-4eba-4b00-b9cc-be57c93d66c5,73.123.114.166,False
652,26,165,25911.7,Card Payment,Delhi,ab3af661-58b9-4de1-9add-0db35dcbde54,24.56.94.214,False
653,31,107,51389.56,Card Payment,Delhi,3c900cdb-18ae-496e-8ab5-d4f0fbb4b0ab,72.144.95.247,False
654,175,27,46979.07,Card Payment,New York,3280578f-73be-4b79-998f-e3f44d108d33,74.213.113.66,False
655,96,79,4772.82,UPI,Dubai,4c71b2bf-ed7b-4039-88e7-2d10d9200780,120.102.6.69,False
656,101,47,15636.51,UPI,New York,b5b14523-6cb0-4a84-b7a2-fc4df971d277,166.106.152.129,False
657,84,186,70383.17,Wallet Transfer,Delhi,fe2a6ad7-5f7f-4159-8a53-340e14189466,53.51.9.146,False
658,31,181,14566.97,Wallet Transfer,London,001a2c26-cb1c-4919-80a2-90033657c918,207.144.168.159,False
659,16,156,50242.97,UPI,New York,f90eaccd-1a61-4da2-a4b8-449022a36c51,214.0.157.212,False
660,119,100,40580.17,Bank Transfer,New York,4943e85f-c374-4bc3-8525-5f980706b7d8,5.42.196.184,False
661,98,109,14955.63,Card Payment,London,9e6e6b28-e4eb-4ca1-9a50-d39e47bdb8f8,205.28.252.71,False
662,184,110,88261.7,Bank Transfer,London,7b34ad24-b9ed-4605-9204-68e15df43135,42.112.148.8,False
663,99,124,82445.19,Wallet Transfer,Dubai,08f8822b-deb2-44cb-a52b-3d9b80c732e3,30.207.81.125,False
664,155,11,49322.53,Bank Transfer,London,826e7a12-5337-4b13-86fc-89bf1cb37775,24.49.217.142,False
665,15,72,45401.67,Bank Transfer,Mumbai,a3e0aa3e-3ddd-45d9-813e-d498e785f3e5,195.236.165.193,False
666,93,155,90886.84,Card Payment,London,31166423-b7f5-4f7d-b111-66f6f70042bb,64.196.123.71,False
667,135,42,91352.56,UPI,Dubai,5df5ee8f-3161-402b-99d9-5e8a6a0ca8f2,47.86.10.37,False
668,118,21,201883.55,UPI,Singapore,4e1a580a-9641-48a9-9e34-a8a85207de82,182.254.123.118,True
669,97,106,29087.16,Bank Transfer,New York,96f6483b-4772-4317-b3e1-293dc9f5a797,18.66.101.115,False
670,57,7,939909.52,Bank Transfer,Delhi,e7943796-aa3a-4f1c-896c-61dcdd9463b8,130.214.143.111,True
671,133,146,38651.12,UPI,Dubai,3956e95b-ed3c-4ea2-83e7-20595d479959,24.75.30.131,False
672,155,7,245.3,Card Payment,Dubai,49115e1e-fd1f-4d50-8219-593d3c75565b,221.133.156.128,False
673,24,113,7774.71,Bank Transfer,Delhi,8d7dcb2a-3a43-4786-8d79-48e62e805399,133.48.194.24,False
674,115,7,51930.23,Wallet Transfer,Dubai,55d557fa-242c-410d-8531-5cd433f7aa9b,102.128.168.205,False
675,98,68,13105.46,UPI,Singapore,abac0a7f-a600-414b-abde-f09fe7b16c80,46.251.175.43,False
676,60,138,32675.07,Card Payment,Delhi,5064e4db-433a-45f9-a65c-82eb95ae6a34,39.255.1.36,False
677,56,139,26027.14,Bank Transfer,Mumbai,7a6508d3-25b8-4f86-9250-2df70d1e1a6b,164.205.86.225,False
678,27,165,10008.1,Card Payment,London,b0716c34-a6da-4e62-99fd-8d25d9d27c65,169.20.92.197,False
679,12,147,82203.61,Wallet Transfer,Delhi,64078dbe-34c5-408d-b7ca-fff83f1f17cc,34.107.196.160,False
680,121,57,36606.29,Card Payment,New York,8825fbf4-7b12-421c-8d05-2278dc80b7d7,215.253.204.218,False
681,27,128,50932.68,Bank Transfer,New York,d3e3a243-a699-4966-b66a-b431a27efe03,130.226.60.1,False
682,42,177,80623.99,Card Payment,Singapore,8ce8b1bf-d822-4d99-8234-57bc67f95998,151.238.113.132,False
683,57,106,11185.25,Card Payment,Delhi,2c9ddfcc-9a66-4ea9-9b81-dc0283c6616d,180.227.164.213,False
684,46,11,22862.51,Wallet Transfer,Dubai,65154437-0d00-4a22-ae21-afa5653f934d,173.119.189.187,False
685,65,123,3897.3,Card Payment,Mumbai,da0ff28e-b246-485d-83f5-2ddb396a3628,164.208.233.197,False
686,7,32,84197.28,Card Payment,Mumbai,85ef1cae-f8f5-4bc1-be88-cc8bdee64d28,78.233.214.200,False
687,73,165,34600.21,Card Payment,New York,69d528cc-708c-4fd8-832f-aab6a6497f15,23.17.82.175,False
688,12,7,47365.31,Bank Transfer,Mumbai,eacf23db-22d3-42d0-99c5-007592d29593,66.27.27.94,False
689,108,41,54935.18,UPI,Mumbai,9cacdb3c-db4b-4148-9370-62f11b3ef815,151.69.85.241,False
690,50,99,78169.41,Wallet Transfer,London,c5b71c1f-a8a4-4d5c-a97b-2f0ef1df18bd,93.115.132.155,False
691,168,82,94606.18,Card Payment,Mumbai,0df87f5a-bc0e-4c05-a8dd-7ae2d25d3758,69.108.126.154,False
692,17,177,53031.43,UPI,Mumbai,1d88f25d-b70a-4766-b2ab-290f27ad492e,60.195.242.32,False
693,154,23,96010.7,UPI,New York,4c82cb4c-f541-4271-971a-db826d65ecf9,78.235.231.239,False
694,48,184,73699.74,Bank Transfer,Delhi,e0654745-d987-40c5-8616-4237d57db3f5,195.205.186.227,False
695,125,104,89734.68,Wallet Transfer,London,ef124acc-e791-48d2-bc6e-6bd015ca5587,190.221.111.27,False
696,123,45,87954.23,Bank Transfer,Delhi,d5948681-037a-4c9c-b8b0-075f1996017c,17.92.248.148,False
697,4,141,21467.18,Bank Transfer,New York,c0651674-e4eb-44fd-b3a3-30f4414b0da7,9.114.183.231,False
698,9,185,35466.24,Wallet Transfer,Dubai,a8ff97ef-d7af-4e8a-8e7b-d556e8f7ff87,7.233.64.243,False
699,187,89,39442.19,Bank Transfer,Delhi,2e4fab81-dd22-44e5-8853-9b5667a71aa9,135.127.92.160,False
700,6,29,97827.31,Card Payment,Delhi,8462db19-85f5-4b00-907a-9df0efb505a1,174.190.42.51,False
701,84,74,18943.32,Card Payment,Mumbai,8e642b92-f150-4b63-996b-8babe9e01833,65.163.33.222,False
702,14,110,63140.63,Wallet Transfer,Delhi,53820e07-c7bc-4df2-9e95-6f343f4dadf2,173.150.251.178,False
703,167,120,74961.44,UPI,London,c84f70ea-ba38-4679-927d-e7941e9ec562,208.147.35.201,False
704,80,59,65053.06,UPI,Mumbai,ac3b6af9-b89a-41bc-88b0-90a1129754a3,1.55.174.117,False
705,80,147,40209.74,UPI,London,7f0675e8-cb84-459f-9755-eeebeeaa4b90,119.254.150.30,False
